t,best,solver,dim
4357,-4.465499539128437,vanila-des,10
4358,-4.465499539128437,vanila-des,10
4359,-4.465499539128437,vanila-des,10
4360,-4.465499539128437,vanila-des,10
4361,-4.465499539128437,vanila-des,10
4362,-4.465499539128437,vanila-des,10
4363,-4.465499539128437,vanila-des,10
4364,-4.465499539128437,vanila-des,10
4365,-4.465499539128437,vanila-des,10
4366,-4.465499539128437,vanila-des,10
4367,-4.465499539128437,vanila-des,10
4368,-4.465499539128437,vanila-des,10
4369,-4.465499539128437,vanila-des,10
4370,-4.465499539128437,vanila-des,10
4371,-4.465499539128437,vanila-des,10
4372,-4.465499539128437,vanila-des,10
4373,-4.465499539128437,vanila-des,10
4374,-4.465499539128437,vanila-des,10
4375,-4.465499539128437,vanila-des,10
4376,-4.465499539128437,vanila-des,10
4377,-4.465499539128437,vanila-des,10
4378,-4.465499539128437,vanila-des,10
4379,-4.465499539128437,vanila-des,10
4380,-4.465499539128437,vanila-des,10
4381,-4.465499539128437,vanila-des,10
4382,-4.465499539128437,vanila-des,10
4383,-4.465499539128437,vanila-des,10
4384,-4.465499539128437,vanila-des,10
4385,-4.465499539128437,vanila-des,10
4386,-4.465499539128437,vanila-des,10
4387,-4.465499539128437,vanila-des,10
4388,-4.465499539128437,vanila-des,10
4389,-4.465499539128437,vanila-des,10
4390,-4.465499539128437,vanila-des,10
4391,-4.465499539128437,vanila-des,10
4392,-4.465499539128437,vanila-des,10
4393,-4.465499539128437,vanila-des,10
4394,-4.465499539128437,vanila-des,10
4395,-4.465499539128437,vanila-des,10
4396,-4.465499539128437,vanila-des,10
4397,-4.465499539128437,vanila-des,10
4398,-4.465499539128437,vanila-des,10
4399,-4.465499539128437,vanila-des,10
4400,-4.465499539128437,vanila-des,10
4401,-4.465499539128437,vanila-des,10
4402,-4.465499539128437,vanila-des,10
4403,-4.465499539128437,vanila-des,10
4404,-4.465499539128437,vanila-des,10
4405,-4.465499539128437,vanila-des,10
4406,-4.465499539128437,vanila-des,10
4407,-4.465499539128437,vanila-des,10
4408,-4.465499539128437,vanila-des,10
4409,-4.465499539128437,vanila-des,10
4410,-4.465499539128437,vanila-des,10
4411,-4.465499539128437,vanila-des,10
4412,-4.465499539128437,vanila-des,10
4413,-4.465499539128437,vanila-des,10
4414,-4.465499539128437,vanila-des,10
4415,-4.465499539128437,vanila-des,10
4416,-4.465499539128437,vanila-des,10
4417,-4.465499539128437,vanila-des,10
4418,-4.465499539128437,vanila-des,10
4419,-4.465499539128437,vanila-des,10
4420,-4.465499539128437,vanila-des,10
4421,-4.465499539128437,vanila-des,10
4422,-4.465499539128437,vanila-des,10
4423,-4.465499539128437,vanila-des,10
4424,-4.465499539128437,vanila-des,10
4425,-4.465499539128437,vanila-des,10
4426,-4.465499539128437,vanila-des,10
4427,-4.465499539128437,vanila-des,10
4428,-4.465499539128437,vanila-des,10
4429,-4.465499539128437,vanila-des,10
4430,-4.465499539128437,vanila-des,10
4431,-4.465499539128437,vanila-des,10
4432,-4.465499539128437,vanila-des,10
4433,-4.465499539128437,vanila-des,10
4434,-4.465499539128437,vanila-des,10
4435,-4.465499539128437,vanila-des,10
4436,-4.465499539128437,vanila-des,10
4437,-4.465499539128437,vanila-des,10
4438,-4.465499539128437,vanila-des,10
4439,-4.465499539128437,vanila-des,10
4440,-4.465499539128437,vanila-des,10
4441,-4.465499539128437,vanila-des,10
4442,-4.465499539128437,vanila-des,10
4443,-4.465499539128437,vanila-des,10
4444,-4.465499539128437,vanila-des,10
4445,-4.465499539128437,vanila-des,10
4446,-4.465499539128437,vanila-des,10
4447,-4.465499539128437,vanila-des,10
4448,-4.465499539128437,vanila-des,10
4449,-4.465499539128437,vanila-des,10
4450,-4.465499539128437,vanila-des,10
4451,-4.465499539128437,vanila-des,10
4452,-4.465499539128437,vanila-des,10
4453,-4.465499539128437,vanila-des,10
4454,-4.465499539128437,vanila-des,10
4455,-4.465499539128437,vanila-des,10
4456,-4.465499539128437,vanila-des,10
4457,-4.465499539128437,vanila-des,10
4458,-4.465499539128437,vanila-des,10
4459,-4.465499539128437,vanila-des,10
4460,-4.465499539128437,vanila-des,10
4461,-4.465499539128437,vanila-des,10
4462,-4.465499539128437,vanila-des,10
4463,-4.465499539128437,vanila-des,10
4464,-4.465499539128437,vanila-des,10
4465,-4.465499539128437,vanila-des,10
4466,-4.465499539128437,vanila-des,10
4467,-4.465499539128437,vanila-des,10
4468,-4.465499539128437,vanila-des,10
4469,-4.465499539128437,vanila-des,10
4470,-4.465499539128437,vanila-des,10
4471,-4.465499539128437,vanila-des,10
4472,-4.465499539128437,vanila-des,10
4473,-4.465499539128437,vanila-des,10
4474,-4.465499539128437,vanila-des,10
4475,-4.465499539128437,vanila-des,10
4476,-4.465499539128437,vanila-des,10
4477,-4.465499539128437,vanila-des,10
4478,-4.465499539128437,vanila-des,10
4479,-4.465499539128437,vanila-des,10
4480,-4.465499539128437,vanila-des,10
4481,-4.465499539128437,vanila-des,10
4482,-4.465499539128437,vanila-des,10
4483,-4.465499539128437,vanila-des,10
4484,-4.465499539128437,vanila-des,10
4485,-4.465499539128437,vanila-des,10
4486,-4.465499539128437,vanila-des,10
4487,-4.465499539128437,vanila-des,10
4488,-4.465499539128437,vanila-des,10
4489,-4.465499539128437,vanila-des,10
4490,-4.465499539128437,vanila-des,10
4491,-4.465499539128437,vanila-des,10
4492,-4.465499539128437,vanila-des,10
4493,-4.465499539128437,vanila-des,10
4494,-4.465499539128437,vanila-des,10
4495,-4.465499539128437,vanila-des,10
4496,-4.465499539128437,vanila-des,10
4497,-4.465499539128437,vanila-des,10
4498,-4.465499539128437,vanila-des,10
4499,-4.465499539128437,vanila-des,10
4500,-4.465499539128437,vanila-des,10
4501,-4.465499539128437,vanila-des,10
4502,-4.465499539128437,vanila-des,10
4503,-4.465499539128437,vanila-des,10
4504,-4.465499539128437,vanila-des,10
4505,-4.465499539128437,vanila-des,10
4506,-4.465499539128437,vanila-des,10
4507,-4.465499539128437,vanila-des,10
4508,-4.465499539128437,vanila-des,10
4509,-4.465499539128437,vanila-des,10
4510,-4.465499539128437,vanila-des,10
4511,-4.465499539128437,vanila-des,10
4512,-4.465499539128437,vanila-des,10
4513,-4.465499539128437,vanila-des,10
4514,-4.465499539128437,vanila-des,10
4515,-4.465499539128437,vanila-des,10
4516,-4.465499539128437,vanila-des,10
4517,-4.465499539128437,vanila-des,10
4518,-4.465499539128437,vanila-des,10
4519,-4.465499539128437,vanila-des,10
4520,-4.465499539128437,vanila-des,10
4521,-4.465499539128437,vanila-des,10
4522,-4.465499539128437,vanila-des,10
4523,-4.465499539128437,vanila-des,10
4524,-4.465499539128437,vanila-des,10
4525,-4.465499539128437,vanila-des,10
4526,-4.465499539128437,vanila-des,10
4527,-4.465499539128437,vanila-des,10
4528,-4.465499539128437,vanila-des,10
4529,-4.465499539128437,vanila-des,10
4530,-4.465499539128437,vanila-des,10
4531,-4.465499539128437,vanila-des,10
4532,-4.465499539128437,vanila-des,10
4533,-4.465499539128437,vanila-des,10
4534,-4.465499539128437,vanila-des,10
4535,-4.465499539128437,vanila-des,10
4536,-4.465499539128437,vanila-des,10
4537,-4.465499539128437,vanila-des,10
4538,-4.465499539128437,vanila-des,10
4539,-4.465499539128437,vanila-des,10
4540,-4.465499539128437,vanila-des,10
4541,-4.465499539128437,vanila-des,10
4542,-4.465499539128437,vanila-des,10
4543,-4.465499539128437,vanila-des,10
4544,-4.465499539128437,vanila-des,10
4545,-4.465499539128437,vanila-des,10
4546,-4.465499539128437,vanila-des,10
4547,-4.465499539128437,vanila-des,10
4548,-4.465499539128437,vanila-des,10
4549,-4.465499539128437,vanila-des,10
4550,-4.465499539128437,vanila-des,10
4551,-4.465499539128437,vanila-des,10
4552,-4.465499539128437,vanila-des,10
4553,-4.465499539128437,vanila-des,10
4554,-4.465499539128437,vanila-des,10
4555,-4.465499539128437,vanila-des,10
4556,-4.465499539128437,vanila-des,10
4557,-4.465499539128437,vanila-des,10
4558,-4.465499539128437,vanila-des,10
4559,-4.465499539128437,vanila-des,10
4560,-4.465499539128437,vanila-des,10
4561,-4.465499539128437,vanila-des,10
4562,-4.465499539128437,vanila-des,10
4563,-4.465499539128437,vanila-des,10
4564,-4.465499539128437,vanila-des,10
4565,-4.465499539128437,vanila-des,10
4566,-4.465499539128437,vanila-des,10
4567,-4.465499539128437,vanila-des,10
4568,-4.465499539128437,vanila-des,10
4569,-4.465499539128437,vanila-des,10
4570,-4.465499539128437,vanila-des,10
4571,-4.465499539128437,vanila-des,10
4572,-4.465499539128437,vanila-des,10
4573,-4.465499539128437,vanila-des,10
4574,-4.465499539128437,vanila-des,10
4575,-4.465499539128437,vanila-des,10
4576,-4.465499539128437,vanila-des,10
4577,-4.465499539128437,vanila-des,10
4578,-4.465499539128437,vanila-des,10
4579,-4.465499539128437,vanila-des,10
4580,-4.465499539128437,vanila-des,10
4581,-4.465499539128437,vanila-des,10
4582,-4.465499539128437,vanila-des,10
4583,-4.465499539128437,vanila-des,10
4584,-4.465499539128437,vanila-des,10
4585,-4.465499539128437,vanila-des,10
4586,-4.465499539128437,vanila-des,10
4587,-4.465499539128437,vanila-des,10
4588,-4.465499539128437,vanila-des,10
4589,-4.465499539128437,vanila-des,10
4590,-4.465499539128437,vanila-des,10
4591,-4.465499539128437,vanila-des,10
4592,-4.465499539128437,vanila-des,10
4593,-4.465499539128437,vanila-des,10
4594,-4.465499539128437,vanila-des,10
4595,-4.465499539128437,vanila-des,10
4596,-4.465499539128437,vanila-des,10
4597,-4.465499539128437,vanila-des,10
4598,-4.465499539128437,vanila-des,10
4599,-4.465499539128437,vanila-des,10
4600,-4.465499539128437,vanila-des,10
4601,-4.465499539128437,vanila-des,10
4602,-4.465499539128437,vanila-des,10
4603,-4.465499539128437,vanila-des,10
4604,-4.465499539128437,vanila-des,10
4605,-4.465499539128437,vanila-des,10
4606,-4.465499539128437,vanila-des,10
4607,-4.465499539128437,vanila-des,10
4608,-4.465499539128437,vanila-des,10
4609,-4.465499539128437,vanila-des,10
4610,-4.465499539128437,vanila-des,10
4611,-4.465499539128437,vanila-des,10
4612,-4.465499539128437,vanila-des,10
4613,-4.465499539128437,vanila-des,10
4614,-4.465499539128437,vanila-des,10
4615,-4.465499539128437,vanila-des,10
4616,-4.465499539128437,vanila-des,10
4617,-4.465499539128437,vanila-des,10
4618,-4.465499539128437,vanila-des,10
4619,-4.465499539128437,vanila-des,10
4620,-4.465499539128437,vanila-des,10
4621,-4.465499539128437,vanila-des,10
4622,-4.465499539128437,vanila-des,10
4623,-4.465499539128437,vanila-des,10
4624,-4.465499539128437,vanila-des,10
4625,-4.465499539128437,vanila-des,10
4626,-4.465499539128437,vanila-des,10
4627,-4.465499539128437,vanila-des,10
4628,-4.465499539128437,vanila-des,10
4629,-4.465499539128437,vanila-des,10
4630,-4.465499539128437,vanila-des,10
4631,-4.465499539128437,vanila-des,10
4632,-4.465499539128437,vanila-des,10
4633,-4.465499539128437,vanila-des,10
4634,-4.465499539128437,vanila-des,10
4635,-4.465499539128437,vanila-des,10
4636,-4.465499539128437,vanila-des,10
4637,-4.465499539128437,vanila-des,10
4638,-4.465499539128437,vanila-des,10
4639,-4.465499539128437,vanila-des,10
4640,-4.465499539128437,vanila-des,10
4641,-4.465499539128437,vanila-des,10
4642,-4.465499539128437,vanila-des,10
4643,-4.465499539128437,vanila-des,10
4644,-4.465499539128437,vanila-des,10
4645,-4.465499539128437,vanila-des,10
4646,-4.465499539128437,vanila-des,10
4647,-4.465499539128437,vanila-des,10
4648,-4.465499539128437,vanila-des,10
4649,-4.465499539128437,vanila-des,10
4650,-4.465499539128437,vanila-des,10
4651,-4.465499539128437,vanila-des,10
4652,-4.465499539128437,vanila-des,10
4653,-4.465499539128437,vanila-des,10
4654,-4.465499539128437,vanila-des,10
4655,-4.465499539128437,vanila-des,10
4656,-4.465499539128437,vanila-des,10
4657,-4.465499539128437,vanila-des,10
4658,-4.465499539128437,vanila-des,10
4659,-4.465499539128437,vanila-des,10
4660,-4.465499539128437,vanila-des,10
4661,-4.465499539128437,vanila-des,10
4662,-4.465499539128437,vanila-des,10
4663,-4.465499539128437,vanila-des,10
4664,-4.465499539128437,vanila-des,10
4665,-4.465499539128437,vanila-des,10
4666,-4.465499539128437,vanila-des,10
4667,-4.465499539128437,vanila-des,10
4668,-4.465499539128437,vanila-des,10
4669,-4.465499539128437,vanila-des,10
4670,-4.465499539128437,vanila-des,10
4671,-4.465499539128437,vanila-des,10
4672,-4.465499539128437,vanila-des,10
4673,-4.465499539128437,vanila-des,10
4674,-4.465499539128437,vanila-des,10
4675,-4.465499539128437,vanila-des,10
4676,-4.465499539128437,vanila-des,10
4677,-4.465499539128437,vanila-des,10
4678,-4.465499539128437,vanila-des,10
4679,-4.465499539128437,vanila-des,10
4680,-4.465499539128437,vanila-des,10
4681,-4.465499539128437,vanila-des,10
4682,-4.465499539128437,vanila-des,10
4683,-4.465499539128437,vanila-des,10
4684,-4.465499539128437,vanila-des,10
4685,-4.465499539128437,vanila-des,10
4686,-4.465499539128437,vanila-des,10
4687,-4.465499539128437,vanila-des,10
4688,-4.465499539128437,vanila-des,10
4689,-4.465499539128437,vanila-des,10
4690,-4.465499539128437,vanila-des,10
4691,-4.465499539128437,vanila-des,10
4692,-4.465499539128437,vanila-des,10
4693,-4.465499539128437,vanila-des,10
4694,-4.465499539128437,vanila-des,10
4695,-4.465499539128437,vanila-des,10
4696,-4.465499539128437,vanila-des,10
4697,-4.465499539128437,vanila-des,10
4698,-4.465499539128437,vanila-des,10
4699,-4.465499539128437,vanila-des,10
4700,-4.465499539128437,vanila-des,10
4701,-4.465499539128437,vanila-des,10
4702,-4.465499539128437,vanila-des,10
4703,-4.465499539128437,vanila-des,10
4704,-4.465499539128437,vanila-des,10
4705,-4.465499539128437,vanila-des,10
4706,-4.465499539128437,vanila-des,10
4707,-4.465499539128437,vanila-des,10
4708,-4.465499539128437,vanila-des,10
4709,-4.465499539128437,vanila-des,10
4710,-4.465499539128437,vanila-des,10
4711,-4.465499539128437,vanila-des,10
4712,-4.465499539128437,vanila-des,10
4713,-4.465499539128437,vanila-des,10
4714,-4.465499539128437,vanila-des,10
4715,-4.465499539128437,vanila-des,10
4716,-4.465499539128437,vanila-des,10
4717,-4.465499539128437,vanila-des,10
4718,-4.465499539128437,vanila-des,10
4719,-4.465499539128437,vanila-des,10
4720,-4.465499539128437,vanila-des,10
4721,-4.465499539128437,vanila-des,10
4722,-4.465499539128437,vanila-des,10
4723,-4.465499539128437,vanila-des,10
4724,-4.465499539128437,vanila-des,10
4725,-4.465499539128437,vanila-des,10
4726,-4.465499539128437,vanila-des,10
4727,-4.465499539128437,vanila-des,10
4728,-4.465499539128437,vanila-des,10
4729,-4.465499539128437,vanila-des,10
4730,-4.465499539128437,vanila-des,10
4731,-4.465499539128437,vanila-des,10
4732,-4.465499539128437,vanila-des,10
4733,-4.465499539128437,vanila-des,10
4734,-4.465499539128437,vanila-des,10
4735,-4.465499539128437,vanila-des,10
4736,-4.465499539128437,vanila-des,10
4737,-4.465499539128437,vanila-des,10
4738,-4.465499539128437,vanila-des,10
4739,-4.465499539128437,vanila-des,10
4740,-4.465499539128437,vanila-des,10
4741,-4.465499539128437,vanila-des,10
4742,-4.465499539128437,vanila-des,10
4743,-4.465499539128437,vanila-des,10
4744,-4.465499539128437,vanila-des,10
4745,-4.465499539128437,vanila-des,10
4746,-4.465499539128437,vanila-des,10
4747,-4.465499539128437,vanila-des,10
4748,-4.465499539128437,vanila-des,10
4749,-4.465499539128437,vanila-des,10
4750,-4.465499539128437,vanila-des,10
4751,-4.465499539128437,vanila-des,10
4752,-4.465499539128437,vanila-des,10
4753,-4.465499539128437,vanila-des,10
4754,-4.465499539128437,vanila-des,10
4755,-4.465499539128437,vanila-des,10
4756,-4.465499539128437,vanila-des,10
4757,-4.465499539128437,vanila-des,10
4758,-4.465499539128437,vanila-des,10
4759,-4.465499539128437,vanila-des,10
4760,-4.465499539128437,vanila-des,10
4761,-4.465499539128437,vanila-des,10
4762,-4.465499539128437,vanila-des,10
4763,-4.465499539128437,vanila-des,10
4764,-4.465499539128437,vanila-des,10
4765,-4.465499539128437,vanila-des,10
4766,-4.465499539128437,vanila-des,10
4767,-4.465499539128437,vanila-des,10
4768,-4.465499539128437,vanila-des,10
4769,-4.465499539128437,vanila-des,10
4770,-4.465499539128437,vanila-des,10
4771,-4.465499539128437,vanila-des,10
4772,-4.465499539128437,vanila-des,10
4773,-4.465499539128437,vanila-des,10
4774,-4.465499539128437,vanila-des,10
4775,-4.465499539128437,vanila-des,10
4776,-4.465499539128437,vanila-des,10
4777,-4.465499539128437,vanila-des,10
4778,-4.465499539128437,vanila-des,10
4779,-4.465499539128437,vanila-des,10
4780,-4.465499539128437,vanila-des,10
4781,-4.465499539128437,vanila-des,10
4782,-4.465499539128437,vanila-des,10
4783,-4.465499539128437,vanila-des,10
4784,-4.465499539128437,vanila-des,10
4785,-4.465499539128437,vanila-des,10
4786,-4.465499539128437,vanila-des,10
4787,-4.465499539128437,vanila-des,10
4788,-4.465499539128437,vanila-des,10
4789,-4.465499539128437,vanila-des,10
4790,-4.465499539128437,vanila-des,10
4791,-4.465499539128437,vanila-des,10
4792,-4.465499539128437,vanila-des,10
4793,-4.465499539128437,vanila-des,10
4794,-4.465499539128437,vanila-des,10
4795,-4.465499539128437,vanila-des,10
4796,-4.465499539128437,vanila-des,10
4797,-4.465499539128437,vanila-des,10
4798,-4.465499539128437,vanila-des,10
4799,-4.465499539128437,vanila-des,10
4800,-4.465499539128437,vanila-des,10
4801,-4.465499539128437,vanila-des,10
4802,-4.465499539128437,vanila-des,10
4803,-4.465499539128437,vanila-des,10
4804,-4.465499539128437,vanila-des,10
4805,-4.465499539128437,vanila-des,10
4806,-4.465499539128437,vanila-des,10
4807,-4.465499539128437,vanila-des,10
4808,-4.465499539128437,vanila-des,10
4809,-4.465499539128437,vanila-des,10
4810,-4.465499539128437,vanila-des,10
4811,-4.465499539128437,vanila-des,10
4812,-4.465499539128437,vanila-des,10
4813,-4.465499539128437,vanila-des,10
4814,-4.465499539128437,vanila-des,10
4815,-4.465499539128437,vanila-des,10
4816,-4.465499539128437,vanila-des,10
4817,-4.465499539128437,vanila-des,10
4818,-4.465499539128437,vanila-des,10
4819,-4.465499539128437,vanila-des,10
4820,-4.465499539128437,vanila-des,10
4821,-4.465499539128437,vanila-des,10
4822,-4.465499539128437,vanila-des,10
4823,-4.465499539128437,vanila-des,10
4824,-4.465499539128437,vanila-des,10
4825,-4.465499539128437,vanila-des,10
4826,-4.465499539128437,vanila-des,10
4827,-4.465499539128437,vanila-des,10
4828,-4.465499539128437,vanila-des,10
4829,-4.465499539128437,vanila-des,10
4830,-4.465499539128437,vanila-des,10
4831,-4.465499539128437,vanila-des,10
4832,-4.465499539128437,vanila-des,10
4833,-4.465499539128437,vanila-des,10
4834,-4.465499539128437,vanila-des,10
4835,-4.465499539128437,vanila-des,10
4836,-4.465499539128437,vanila-des,10
4837,-4.465499539128437,vanila-des,10
4838,-4.465499539128437,vanila-des,10
4839,-4.465499539128437,vanila-des,10
4840,-4.465499539128437,vanila-des,10
4841,-4.465499539128437,vanila-des,10
4842,-4.465499539128437,vanila-des,10
